#taxon_id	STRING_type	STRING_name_compact	official_name_NCBI	domain
1618929	periphery	Parcubacteria group bacterium GW2011GWC24417	Parcubacteria group bacterium GW2011_GWC2_44_17	Bacteria
1618933	periphery	Parcubacteria group bacterium GW2011GWC24817	Parcubacteria group bacterium GW2011_GWC2_48_17	Bacteria
1618941	periphery	Parcubacteria group bacterium GW2011GWD23811	Parcubacteria group bacterium GW2011_GWD2_38_11	Bacteria
1618944	periphery	Parcubacteria group bacterium GW2011GWD24214	Parcubacteria group bacterium GW2011_GWD2_42_14	Bacteria
1618950	periphery	Parcubacteria group bacterium GW2011GWE23937	Parcubacteria group bacterium GW2011_GWE2_39_37	Bacteria
1618952	periphery	Parcubacteria group bacterium GW2011GWE24214	Parcubacteria group bacterium GW2011_GWE2_42_14	Bacteria
1618959	periphery	Parcubacteria group bacterium GW2011GWF1525	Parcubacteria group bacterium GW2011_GWF1_52_5	Bacteria
1618960	periphery	Parcubacteria group bacterium GW2011GWF23876	Parcubacteria group bacterium GW2011_GWF2_38_76	Bacteria
1618977	core	Uhrbacteria bacterium GW2011GWA24110	Candidatus Uhrbacteria bacterium GW2011_GWA2_41_10	Bacteria
1618982	periphery	Uhrbacteria bacterium GW2011GWB24136	Candidatus Uhrbacteria bacterium GW2011_GWB2_41_36	Bacteria
1618991	periphery	Uhrbacteria bacterium GW2011GWE24058	Candidatus Uhrbacteria bacterium GW2011_GWE2_40_58	Bacteria
1618993	periphery	Uhrbacteria bacterium GW2011GWE24535	Candidatus Uhrbacteria bacterium GW2011_GWE2_45_35	Bacteria
1618994	periphery	Uhrbacteria bacterium GW2011GWE24668	Candidatus Uhrbacteria bacterium GW2011_GWE2_46_68	Bacteria
1619002	core	Wolfebacteria bacterium GW2011GWA14424	Candidatus Wolfebacteria bacterium GW2011_GWA1_44_24	Bacteria
1619007	periphery	Wolfebacteria bacterium GW2011GWB1471	Candidatus Wolfebacteria bacterium GW2011_GWB1_47_1	Bacteria
1619013	periphery	Wolfebacteria bacterium GW2011GWC23922	Candidatus Wolfebacteria bacterium GW2011_GWC2_39_22	Bacteria
1619036	core	Magasanikbacteria bacterium GW2011GWA2378	Candidatus Magasanikbacteria bacterium GW2011_GWA2_37_8	Bacteria
1619037	periphery	Magasanikbacteria bacterium GW2011GWA24010	Candidatus Magasanikbacteria bacterium GW2011_GWA2_40_10	Bacteria
1619044	periphery	Magasanikbacteria bacterium GW2011GWA25611	Candidatus Magasanikbacteria bacterium GW2011_GWA2_56_11	Bacteria
1619046	periphery	Magasanikbacteria bacterium GW2011GWC23714	Candidatus Magasanikbacteria bacterium GW2011_GWC2_37_14	Bacteria
1619047	periphery	Magasanikbacteria bacterium GW2011GWC24017	Candidatus Magasanikbacteria bacterium GW2011_GWC2_40_17	Bacteria
1619048	periphery	Magasanikbacteria bacterium GW2011GWC24117	Candidatus Magasanikbacteria bacterium GW2011_GWC2_41_17	Bacteria
1619049	periphery	Magasanikbacteria bacterium GW2011GWC24227	Candidatus Magasanikbacteria bacterium GW2011_GWC2_42_27	Bacteria
1619050	periphery	Magasanikbacteria bacterium GW2011GWC2458	Candidatus Magasanikbacteria bacterium GW2011_GWC2_45_8	Bacteria
1619055	core	Peregrinibacteria bacterium GW2011GWA23836	Candidatus Peregrinibacteria bacterium GW2011_GWA2_38_36	Bacteria
1619057	periphery	Peregrinibacteria bacterium GW2011GWA2447	Candidatus Peregrinibacteria bacterium GW2011_GWA2_44_7	Bacteria
1619061	periphery	Peregrinibacteria bacterium GW2011GWC23313	Candidatus Peregrinibacteria bacterium GW2011_GWC2_33_13	Bacteria
1619066	periphery	Peregrinibacteria bacterium GW2011GWF23829	Candidatus Peregrinibacteria bacterium GW2011_GWF2_38_29	Bacteria
1619067	periphery	Peregrinibacteria bacterium GW2011GWF23917	Candidatus Peregrinibacteria bacterium GW2011_GWF2_39_17	Bacteria
1619068	periphery	Peregrinibacteria bacterium GW2011GWF24317	Candidatus Peregrinibacteria bacterium GW2011_GWF2_43_17	Bacteria
1619070	periphery	Saccharibacteria bacterium GW2011GWC24417	Candidatus Saccharibacteria bacterium GW2011_GWC2_44_17	Bacteria
1619071	periphery	Saccharibacteria bacterium GW2011GWC2489	Candidatus Saccharibacteria bacterium GW2011_GWC2_48_9	Bacteria
1619073	periphery	candidate division TM6 bacterium GW2011GWE23121	candidate division TM6 bacterium GW2011_GWE2_31_21	Bacteria
1619075	periphery	candidate division TM6 bacterium GW2011GWE24116	candidate division TM6 bacterium GW2011_GWE2_41_16	Bacteria
1619076	periphery	candidate division TM6 bacterium GW2011GWE24260	candidate division TM6 bacterium GW2011_GWE2_42_60	Bacteria
1619077	periphery	candidate division TM6 bacterium GW2011GWF22816	candidate division TM6 bacterium GW2011_GWF2_28_16	Bacteria
1619078	periphery	candidate division TM6 bacterium GW2011GWF23066	candidate division TM6 bacterium GW2011_GWF2_30_66	Bacteria
1619079	periphery	candidate division TM6 bacterium GW2011GWF23272	candidate division TM6 bacterium GW2011_GWF2_32_72	Bacteria
1619081	periphery	candidate division TM6 bacterium GW2011GWF236131	candidate division TM6 bacterium GW2011_GWF2_36_131	Bacteria
1619084	periphery	candidate division TM6 bacterium GW2011GWF23810	candidate division TM6 bacterium GW2011_GWF2_38_10	Bacteria
1619085	periphery	candidate division TM6 bacterium GW2011GWF24317	candidate division TM6 bacterium GW2011_GWF2_43_17	Bacteria
1619086	periphery	candidate division TM6 bacterium GW2011GWF24387	candidate division TM6 bacterium GW2011_GWF2_43_87	Bacteria
1619100	periphery	candidate division WS6 bacterium GW2011GWF23915	candidate division WS6 bacterium GW2011_GWF2_39_15	Bacteria
1619103	periphery	candidate division WWE3 bacterium GW2011GWA1418	candidate division WWE3 bacterium GW2011_GWA1_41_8	Bacteria
1619110	periphery	candidate division WWE3 bacterium GW2011GWA24416	candidate division WWE3 bacterium GW2011_GWA2_44_16	Bacteria
1619122	periphery	candidate division WWE3 bacterium GW2011GWC14710	candidate division WWE3 bacterium GW2011_GWC1_47_10	Bacteria
1619142	periphery	candidate division WWE3 bacterium GW2011GWF24242	candidate division WWE3 bacterium GW2011_GWF2_42_42	Bacteria
1619232	periphery	Bradyrhizobium sp. LTSP885	Bradyrhizobium sp. LTSP885	Bacteria
1619234	core	Anaerobium acetethylicum	Anaerobium acetethylicum	Bacteria
1619308	core	Cnuibacter physcomitrellae	Cnuibacter physcomitrellae	Bacteria
1619313	periphery	Erwinia gerundensis	Erwinia gerundensis	Bacteria
1619897	periphery	Bacteroidetes bacterium OLB12	Bacteroidetes bacterium OLB12	Bacteria
1619898	periphery	Chlorobi bacterium OLB7	Chlorobi bacterium OLB7	Bacteria
1619947	core	Terrabacter sp. 28	Terrabacter sp. 28	Bacteria
1619952	periphery	Burkholderiaceae bacterium 16	Burkholderiaceae bacterium 16	Bacteria
1620392	periphery	Spongiibacter sp. IMCC21906	Spongiibacter sp. IMCC21906	Bacteria
1620405	periphery	Kordia zhangzhouensis	Kordia zhangzhouensis	Bacteria
1620412	core	candidate division Kazan bacterium GW2011GWA15015	candidate division Kazan bacterium GW2011_GWA1_50_15	Bacteria
1620421	periphery	Hoeflea sp. IMCC20628	Hoeflea sp. IMCC20628	Bacteria
1621259	periphery	Streptomyces sp. NBRC110611	Streptomyces sp. NBRC 110611	Bacteria
1621989	core	Desulfofervidus auxilii	Candidatus Desulfofervidus auxilii	Bacteria
1622070	periphery	Paenibacillus sp. GM2	Paenibacillus sp. GM2	Bacteria
1622072	periphery	Bacillus testis	Bacillus testis	Bacteria
1622073	periphery	Clostridium niameyense	Clostridium niameyense	Bacteria
1622118	core	Lutibacter profundi	Lutibacter profundi	Bacteria
1622147	periphery	Pseudogymnoascus sp. WSF3629	Pseudogymnoascus sp. WSF 3629	Eukaryotes
1622149	periphery	Pseudogymnoascus sp. 05NY08	Pseudogymnoascus sp. 05NY08	Eukaryotes
1622150	periphery	Pseudogymnoascus sp. 24MN13	Pseudogymnoascus sp. 24MN13	Eukaryotes
1622229	core	Oceanospirillaceae bacterium ASP1002a	Oceanospirillaceae bacterium ASP10-02a	Bacteria
1622230	periphery	Rhodobacteraceae bacterium ASP1004a	Rhodobacteraceae bacterium ASP10-04a	Bacteria
1622232	periphery	Cryomorphaceae bacterium ASP1005a	Cryomorphaceae bacterium ASP10-05a	Bacteria
1622269	periphery	Cellvibrio sp. pealriver	Cellvibrio sp. pealriver	Bacteria
1623448	periphery	Methylophilales bacterium MBRSF5	Methylophilales bacterium MBRSF5	Bacteria
1627893	periphery	Ruminococcaceae bacterium cv2	Ruminococcaceae bacterium cv2	Bacteria
1628084	periphery	Sphingomonas sp. Sph1	Sphingomonas sp. Sph1(2015)	Bacteria
1628148	periphery	Rheinheimera salexigens	Rheinheimera salexigens	Bacteria
1628193	periphery	Chromobacterium sp. LK1	Chromobacterium sp. LK1	Bacteria
1628212	periphery	Chromobacterium sp. LK11	Chromobacterium sp. LK11	Bacteria
1628833	periphery	Pseudomonas sp. ES333	Pseudomonas sp. ES3-33	Bacteria
1628855	core	bacteria symbiont BFo1	bacteria symbiont BFo1 of Frankliniella occidentalis	Bacteria
1628856	periphery	bacteria symbiont BFo2	bacteria symbiont BFo2 of Frankliniella occidentalis	Bacteria
1629124	periphery	Hymenobacter terrenus	Hymenobacter terrenus	Bacteria
1629334	core	Caedimonas varicaedens	Caedimonas varicaedens	Bacteria
1629708	periphery	Desulfatitalea sp. BRHc12	Desulfatitalea sp. BRH_c12	Bacteria
1629710	periphery	Hyphomonas sp. BRHc22	Hyphomonas sp. BRH_c22	Bacteria
1629712	periphery	Hoeflea sp. BRHc9	Hoeflea sp. BRH_c9	Bacteria
1629713	core	Desulfobulbaceae bacterium BRHc16a	Desulfobulbaceae bacterium BRH_c16a	Bacteria
1629715	periphery	Peptococcaceae bacterium BRHc8a	Peptococcaceae bacterium BRH_c8a	Bacteria
1629716	periphery	Peptococcaceae bacterium BRHc4a	Peptococcaceae bacterium BRH_c4a	Bacteria
1629717	periphery	Peptococcaceae bacterium BRHc4b	Peptococcaceae bacterium BRH_c4b	Bacteria
1629718	core	Rhodospirillaceae bacterium BRHc57	Rhodospirillaceae bacterium BRH_c57	Bacteria
1629719	core	Clostridiaceae bacterium BRHc20a	Clostridiaceae bacterium BRH_c20a	Bacteria
1629720	periphery	Hyphomonadaceae bacterium BRHc29	Hyphomonadaceae bacterium BRH_c29	Bacteria
1629721	periphery	Flavobacteriales bacterium BRHc54	Flavobacteriales bacterium BRH_c54	Bacteria
1629722	periphery	Gammaproteobacteria bacterium BRHc0	Gammaproteobacteria bacterium BRH_c0	Bacteria
1630135	core	Dermabacter vaginalis	Dermabacter vaginalis	Bacteria
1630136	periphery	Sulfurovum riftiae	Sulfurovum riftiae	Bacteria
1630693	periphery	Gemmata sp. SHPL17	Gemmata sp. SH-PL17	Bacteria
1631249	periphery	Mesorhizobium prunaredense	Mesorhizobium prunaredense	Bacteria
1631346	core	Rubeoparvulum massiliense	Rubeoparvulum massiliense	Bacteria
1631356	periphery	Luteipulveratus halotolerans	Luteipulveratus halotolerans	Bacteria
1631629	periphery	Agrobacterium sp. NCPPB925	Agrobacterium sp. NCPPB 925	Bacteria
1631871	periphery	Weissella jogaejeotgali	Weissella jogaejeotgali	Bacteria
1632013	core	Drancourtella massiliensis	Drancourtella massiliensis	Bacteria
1632857	periphery	Sulfuricella sp. T08	Sulfuricella sp. T08	Bacteria
1632858	core	Massilibacterium senegalense	Massilibacterium senegalense	Bacteria
1632859	periphery	Arsukibacterium sp. MJ3	Arsukibacterium sp. MJ3	Bacteria
1632864	core	Planctomyces sp. SHPL14	Planctomyces sp. SH-PL14	Bacteria
1632865	periphery	Pirellula sp. SHSr6A	Pirellula sp. SH-Sr6A	Bacteria
1633135	periphery	Desulfosporosinus sp. BG	Desulfosporosinus sp. BG	Bacteria
1633631	periphery	Kryptonium thompsoni	Candidatus Kryptonium thompsoni	Bacteria
1633874	periphery	Acetobacter oryzifermentans	Acetobacter oryzifermentans	Bacteria
1634516	periphery	Citromicrobium sp. JL477	Citromicrobium sp. JL477	Bacteria
1635005	periphery	Rheinheimera sp. KL1	Rheinheimera sp. KL1	Bacteria
1635173	core	Tenacibaculum holothuriorum	Tenacibaculum holothuriorum	Bacteria
1635257	periphery	Halomonas sp. 54146	Halomonas sp. 54_146	Bacteria
1635258	periphery	Desulfonauticus sp. 384375	Desulfonauticus sp. 38_4375	Bacteria
1635259	periphery	Thermotoga sp. 5064	Thermotoga sp. 50_64	Bacteria
1635262	periphery	Desulfotomaculum sp. 46296	Desulfotomaculum sp. 46_296	Bacteria
1635264	periphery	Moorella sp. 6041	Moorella sp. 60_41	Bacteria
1635272	core	Synergistales bacterium 5424	Synergistales bacterium 54_24	Bacteria
1635274	periphery	Synergistales bacterium 5881	Synergistales bacterium 58_81	Bacteria
1635275	periphery	Clostridia bacterium 41269	Clostridia bacterium 41_269	Bacteria
1635278	core	candidate division TA06 bacterium 32111	candidate division TA06 bacterium 32_111	Bacteria
1635284	periphery	Methanobacteriaceae archaeon	Methanobacteriaceae archaeon 41_258	Archaea
1635286	core	Acetothermia bacterium 6432	Acetothermia bacterium 64_32	Bacteria
1635291	periphery	Atribacteria bacterium 34128	Atribacteria bacterium 34_128	Bacteria
1636152	periphery	Planctomyces sp. SHPL62	Planctomyces sp. SH-PL62	Bacteria
1637501	periphery	Clostridium sp. K4410MGS306	Clostridium sp. K4410.MGS-306	Bacteria
1637509	periphery	Acinetobacter sp. N54MGS139	Acinetobacter sp. N54.MGS-139	Bacteria
1637837	periphery	Burkholderia sp. MSMB0266	Burkholderia sp. MSMB0266	Bacteria
1637975	periphery	Bacillus solani	Bacillus solani	Bacteria
1637998	periphery	Azoarcus sp. PA01	Azoarcus sp. PA01	Bacteria
1637999	core	Verrucomicrobia bacterium IMCC26134	Verrucomicrobia bacterium IMCC26134	Bacteria
1638161	periphery	Aureimonas sp. AU12	Aureimonas sp. AU12	Bacteria
1638162	periphery	Aureimonas sp. AU22	Aureimonas sp. AU22	Bacteria
1638163	periphery	Aureimonas sp. AU4	Aureimonas sp. AU4	Bacteria
1638643	periphery	Arthrobacter sp. HG	Arthrobacter sp. HG	Bacteria
1638782	periphery	Rhodospirillum sp. UNKMGS17	Rhodospirillum sp. UNK.MGS-17	Bacteria
1638981	periphery	Lysinimicrobium flavum	Lysinimicrobium flavum	Bacteria
1638982	core	Lysinimicrobium aestuarii	Lysinimicrobium aestuarii	Bacteria
1638984	periphery	Demequina pelophila	Demequina pelophila	Bacteria
1638985	periphery	Lysinimicrobium rhizosphaerae	Lysinimicrobium rhizosphaerae	Bacteria
1638987	periphery	Lysinimicrobium soli	Lysinimicrobium soli	Bacteria
1638988	periphery	Lysinimicrobium luteum	Lysinimicrobium luteum	Bacteria
1638989	periphery	Lysinimicrobium subtropicum	Lysinimicrobium subtropicum	Bacteria
1639348	periphery	Magnetospirillum sp. ME1	Magnetospirillum sp. ME-1	Bacteria
1640508	core	Dadabacteria bacterium CSP12	Candidatus Dadabacteria bacterium CSP1-2	Bacteria
1640509	core	Rokubacteria bacterium CSP16	Candidatus Rokubacteria bacterium CSP1-6	Bacteria
1640512	periphery	Thaumarchaeota archaeon CSP11	Thaumarchaeota archaeon CSP1-1	Archaea
1640513	core	Chloroflexi bacterium CSP14	Chloroflexi bacterium CSP1-4	Bacteria
1640514	periphery	Deltaproteobacteria bacterium CSP18	Deltaproteobacteria bacterium CSP1-8	Bacteria
1640516	core	candidate division NC10 bacterium CSP15	candidate division NC10 bacterium CSP1-5	Bacteria
1640674	core	Williamwhitmania taraxaci	Williamwhitmania taraxaci	Bacteria
1640685	periphery	Enterococcus massiliensis	Enterococcus massiliensis	Bacteria
1641165	periphery	Halomicronema hongdechloris	Halomicronema hongdechloris C2206	Bacteria
1641376	core	Anaerolineae bacterium 4920	Anaerolineae bacterium 49_20	Bacteria
1641401	periphery	Dermacoccus sp. PE3	Dermacoccus sp. PE3	Bacteria
1641811	periphery	Actinobacteria bacterium IMCC26207	Actinobacteria bacterium IMCC26207	Bacteria
1641875	periphery	Roseovarius atlanticus	Roseovarius atlanticus	Bacteria
1642040	periphery	Leucobacter sp. Ag1	Leucobacter sp. Ag1	Bacteria
1642570	periphery	Paenibacillus sp. DMB20	Paenibacillus sp. DMB20	Bacteria
1642646	core	Petrimonas mucosa	Petrimonas mucosa	Bacteria
1642647	core	Proteiniphilum saccharofermentans	Proteiniphilum saccharofermentans	Bacteria
1642818	periphery	Aquimarina aggregata	Aquimarina aggregata	Bacteria
1642949	periphery	Sphingomonas sp. Ag1	Sphingomonas sp. Ag1	Bacteria
1643353	periphery	candidate division SR1 bacterium AalborgAAW1	candidate division SR1 bacterium Aalborg_AAW-1	Bacteria
1643428	core	Thermokryptus mobilis	Candidatus Thermokryptus mobilis	Bacteria
1643429	periphery	Kryptobacter tengchongensis	Candidatus Kryptobacter tengchongensis	Bacteria
1643450	periphery	Devosia sp. H5989	Devosia sp. H5989	Bacteria
1643452	periphery	Bacillus sp. CHD6a	Bacillus sp. CHD6a	Bacteria
1643526	periphery	Geitlerinema sp. BBD19919	Geitlerinema sp. BBD 1991-9	Bacteria
1643920	periphery	Mucilaginibacter sp. L294	Mucilaginibacter sp. L294	Bacteria
1644130	periphery	Maribacter sp. 12014MBLMicDiv	Maribacter sp. 1_2014MBL_MicDiv	Bacteria
1644131	periphery	Janthinobacterium sp. 12014MBLMicDiv	Janthinobacterium sp. 1_2014MBL_MicDiv	Bacteria
1645914	periphery	Mangrovimonas sp. TPBH4	Mangrovimonas sp. TPBH4	Bacteria
1645915	periphery	Mangrovimonas sp. ST2L12	Mangrovimonas sp. ST2L12	Bacteria
1645916	periphery	Mangrovimonas sp. ST2L15	Mangrovimonas sp. ST2L15	Bacteria
1646377	periphery	Rouxiella badensis	Rouxiella badensis	Bacteria
1646498	periphery	Acinetobacter sp. TTH04	Acinetobacter sp. TTH0-4	Bacteria
1647102	periphery	Vibrio sp. VPAP30	Vibrio sp. VPAP30	Bacteria
1647413	periphery	Anabaena sp. WA102	Anabaena sp. WA102	Bacteria
1647556	periphery	Pseudovibrio hongkongensis	Pseudovibrio hongkongensis	Bacteria
1648404	periphery	Erythrobacter atlanticus	Erythrobacter atlanticus	Bacteria
1649580	periphery	Bacillus shacheensis	Bacillus shacheensis	Bacteria
1650354	periphery	Caldivirga sp. MU80	Caldivirga sp. MU80	Archaea
1650658	periphery	Actinobacteria bacterium IMCC26256	Actinobacteria bacterium IMCC26256	Bacteria
1650661	periphery	Clostridium phoceensis	Clostridium phoceensis	Bacteria
1650662	core	Desnuesiella massiliensis	Desnuesiella massiliensis	Bacteria
1650663	core	Fournierella massiliensis	Fournierella massiliensis	Bacteria
1652495	periphery	Corynebacterium crudilactis	Corynebacterium crudilactis	Bacteria
1653334	periphery	Salinarimonadaceae bacterium HL109	Salinarimonadaceae bacterium HL-109	Bacteria
1653435	core	Merdimonas faecis	Merdimonas faecis	Bacteria
1653476	core	Caldimicrobium thiodismutans	Caldimicrobium thiodismutans	Bacteria
1653478	periphery	Rhodococcus sp. PBTS1	Rhodococcus sp. PBTS 1	Bacteria
1653480	periphery	Alloactinosynnema sp. L07	Alloactinosynnema sp. L-07	Bacteria
1654360	periphery	Photobacterium galatheae	Photobacterium galatheae	Bacteria
1654716	periphery	Bradyrhizobium viridifuturi	Bradyrhizobium viridifuturi	Bacteria
1655308	periphery	candidate division TM6 bacterium UASB124	candidate division TM6 bacterium UASB124	Bacteria
1655310	periphery	candidate division TM6 bacterium UASB340	candidate division TM6 bacterium UASB340	Bacteria
1655312	periphery	candidate division TM6 bacterium SOIL82	candidate division TM6 bacterium SOIL82	Bacteria
1655433	periphery	Thiodiazotropha endolucinida	Candidatus Thiodiazotropha endolucinida	Bacteria
1655503	periphery	Alphaproteobacteria bacterium caspalpha2	Alphaproteobacteria bacterium casp-alpha2	Bacteria
1655586	core	Acidimicrobiia bacterium BACL6	Acidimicrobiia bacterium BACL6 MAG-120910-bin40	Bacteria
1655592	periphery	Cryomorphaceae bacterium BACL21	Cryomorphaceae bacterium BACL21 MAG-121220-bin10	Bacteria
1655596	periphery	Cryomorphaceae bacterium BACL7	Cryomorphaceae bacterium BACL7 MAG-120322-bin74	Bacteria
1655612	periphery	SAR86 cluster bacterium BACL1	SAR86 cluster bacterium BACL1 MAG-120820-bin45	Bacteria
1655625	periphery	SAR92 bacterium BACL16	SAR92 bacterium BACL16 MAG-120619-bin48	Bacteria
1655638	periphery	Peptococcaceae bacterium 1109	Peptococcaceae bacterium 1109	Bacteria
1656094	periphery	Alteromonas confluentis	Alteromonas confluentis	Bacteria
1656909	periphery	Alphaproteobacteria bacterium caspalpha6	Alphaproteobacteria bacterium casp-alpha6	Bacteria
1658008	periphery	Dysgonomonas sp. BGC7	Dysgonomonas sp. BGC7	Bacteria
1658009	periphery	Dysgonomonas sp. HGC4	Dysgonomonas sp. HGC4	Bacteria
1658108	core	Niameybacter massiliensis	Niameybacter massiliensis	Bacteria
1658109	periphery	Stoquefichus sp. SB1	Candidatus Stoquefichus sp. SB1	Bacteria
